"","stringency_index","cases_pm","vaxxed_ph","deaths_pm","date","iso_code","continent","country","positive_rate","population","accept","death_group","cases_group"
"2482",76.85,24.796,NA,0.746,2021-01-25,"MAR","Africa","Morocco",0.0686,37344787,0.672398371570875,"average","low"
"2483",76.85,18.408,NA,0.44,2021-02-01,"MAR","Africa","Morocco",0.0591,37344787,0.732444389871661,"average","low"
"2484",76.85,15.879,NA,0.463,2021-02-08,"MAR","Africa","Morocco",0.055,37344787,0.783407687546057,"average","low"
"2485",76.85,11.499,NA,0.318,2021-02-15,"MAR","Africa","Morocco",0.0463,37344787,0.765352698871119,"low","low"
"2486",76.85,10.206,6.83,0.26,2021-02-22,"MAR","Africa","Morocco",0.0433,37344787,0.772324237977336,"low","low"
"2487",76.85,9.575,9.56,0.298,2021-03-01,"MAR","Africa","Morocco",0.0372,37344787,0.780911647534275,"low","low"
"2488",76.85,9.789,10.61,0.176,2021-03-08,"MAR","Africa","Morocco",0.0375,37344787,0.778078467435215,"low","low"
"2489",76.85,10.6,11.31,0.191,2021-03-15,"MAR","Africa","Morocco",0.0403,37344787,0.768175400314795,"low","low"
"2490",76.85,10.474,11.42,0.138,2021-03-22,"MAR","Africa","Morocco",0.0429,37344787,0.750429774441558,"low","low"
"2491",76.85,11.178,11.52,0.145,2021-03-29,"MAR","Africa","Morocco",0.0428,37344787,0.74846107769556,"low","low"
"2492",76.85,13.668,11.65,0.191,2021-04-05,"MAR","Africa","Morocco",0.0461,37344787,0.722957225524476,"low","low"
"2493",76.85,15.103,NA,0.199,2021-04-12,"MAR","Africa","Morocco",0.0503,37344787,0.699688843907588,"low","low"
"2494",76.85,14.047,12.51,0.164,2021-04-19,"MAR","Africa","Morocco",0.0645,37344787,0.710794806512955,"low","low"
"2495",71.3,13.45,12.67,0.18,2021-04-26,"MAR","Africa","Morocco",0.064,37344787,0.704511258095467,"low","low"
"2496",71.3,9.361,13.68,0.126,2021-05-03,"MAR","Africa","Morocco",0.0449,37344787,0.714460697315681,"low","low"
"2497",71.3,7.689,15.34,0.172,2021-05-10,"MAR","Africa","Morocco",0.0358,37344787,0.712336170713429,"low","low"
"2498",71.3,4.212,17.3,0.103,2021-05-17,"MAR","Africa","Morocco",0.0255,37344787,0.764974223843386,"low","low"
"2499",71.3,7.995,20.97,0.084,2021-05-24,"MAR","Africa","Morocco",0.0325,37344787,0.80005806509754,"low","low"
"2500",71.3,8.045,23.23,0.08,2021-05-31,"MAR","Africa","Morocco",0.0356,37344787,0.769745774410045,"low","low"
"2501",66.67,8.852,24.68,0.13,2021-06-07,"MAR","Africa","Morocco",0.0402,37344787,0.751659129108997,"low","low"
"2502",66.67,9.445,25.08,0.122,2021-06-14,"MAR","Africa","Morocco",0.0416,37344787,0.781985336610608,"low","low"
"2503",66.67,10.474,25.69,0.119,2021-06-21,"MAR","Africa","Morocco",0.0332,37344787,0.773596204059041,"low","low"
"2504",66.67,12.08,26.53,0.149,2021-06-28,"MAR","Africa","Morocco",0.0392,37344787,0.791993606664984,"low","low"
"2505",66.67,18.752,27.1,0.176,2021-07-05,"MAR","Africa","Morocco",0.0458,37344787,0.768512418973125,"low","low"
"2506",59.26,31.835,28.26,0.21,2021-07-12,"MAR","Africa","Morocco",0.0681,37344787,0.809129585045997,"low","average"
"2507",64.81,59.928,30.94,0.314,2021-07-19,"MAR","Africa","Morocco",0.1059,37344787,0.796925673419276,"low","average"
"2508",59.26,86.805,32.3,0.555,2021-07-26,"MAR","Africa","Morocco",0.1708,37344787,0.8137321150265,"average","average"
"2509",59.26,200.625,37.42,1.048,2021-08-02,"MAR","Africa","Morocco",0.2101,37344787,0.804501573285199,"average","high"
"2510",59.26,257.837,41.08,1.985,2021-08-09,"MAR","Africa","Morocco",0.2341,37344787,0.74755964223301,"high","high"
"2511",59.26,237.279,44.17,2.735,2021-08-16,"MAR","Africa","Morocco",0.2208,37344787,0.723520201127089,"high","high"
"2512",64.81,193.532,46.83,2.946,2021-08-23,"MAR","Africa","Morocco",0.2063,37344787,0.718162785796105,"high","high"
"2513",64.81,161.063,NA,2.49,2021-08-30,"MAR","Africa","Morocco",0.1829,37344787,0.687361654119099,"high","high"
"2514",64.81,114.604,52.3,2.314,2021-09-06,"MAR","Africa","Morocco",0.1399,37344787,0.595208238614979,"high","average"
"2515",64.81,74.809,NA,1.809,2021-09-13,"MAR","Africa","Morocco",0.1164,37344787,0.595737985454545,"average","average"
"2516",64.81,56.654,NA,1.301,2021-09-20,"MAR","Africa","Morocco",0.103,37344787,0.581066417956656,"average","average"
"2517",64.81,35.671,NA,0.922,2021-09-27,"MAR","Africa","Morocco",0.0788,37344787,0.553160363386476,"average","average"
"2518",65.74,22.42,NA,0.597,2021-10-04,"MAR","Africa","Morocco",0.0557,37344787,0.485036459611772,"average","low"
"2519",65.74,14.521,NA,0.455,2021-10-11,"MAR","Africa","Morocco",0.0461,37344787,0.481045785040431,"average","low"
"2520",65.74,11.185,NA,0.333,2021-10-18,"MAR","Africa","Morocco",0.0345,37344787,0.481979321846554,"average","low"
"2521",86.11,8.026,NA,0.23,2021-10-25,"MAR","Africa","Morocco",0.0266,37344787,0.363691736237434,"low","low"
"2522",86.11,7.287,NA,0.218,2021-11-01,"MAR","Africa","Morocco",0.0214,37344787,0.350355745349583,"low","low"
"2523",86.11,4.468,NA,0.164,2021-11-08,"MAR","Africa","Morocco",0.0141,37344787,0.323933075105485,"low","low"
"2524",71.3,3.137,NA,0.096,2021-11-15,"MAR","Africa","Morocco",0.0109,37344787,0.248004838050314,"low","low"
"2525",50,3.078,NA,0.027,2020-12-21,"MOZ","Africa","Mozambique",0.0721,32163045,0.727415643609023,"low","low"
"2526",50,2.732,NA,0.058,2020-12-28,"MOZ","Africa","Mozambique",0.0708,32163045,0.75443301369342,"low","low"
"2527",50,5.121,NA,0.04,2021-01-04,"MOZ","Africa","Mozambique",0.117,32163045,0.746355392837313,"low","low"
"2528",50,12.752,NA,0.115,2021-01-11,"MOZ","Africa","Mozambique",0.2162,32163045,0.685735977404519,"low","low"
"2529",59.26,22.706,NA,0.231,2021-01-18,"MOZ","Africa","Mozambique",0.3275,32163045,0.726727621494542,"low","low"
"2530",59.26,23.696,NA,0.506,2021-01-25,"MOZ","Africa","Mozambique",0.2727,32163045,0.719616942871255,"average","low"
"2531",59.26,29.666,NA,0.102,2021-02-01,"MOZ","Africa","Mozambique",0.3064,32163045,0.7295608904134,"low","average"
"2532",59.26,24.216,NA,0.351,2021-02-08,"MOZ","Africa","Mozambique",0.3178,32163045,0.71860347861756,"average","low"
"2533",62.96,25.668,NA,0.364,2021-02-15,"MOZ","Africa","Mozambique",0.2881,32163045,0.686269968503937,"average","average"
"2534",62.96,24.291,NA,0.231,2021-02-22,"MOZ","Africa","Mozambique",0.253,32163045,0.711212769292929,"low","low"
"2535",62.96,15.31,NA,0.24,2021-03-01,"MOZ","Africa","Mozambique",0.188,32163045,0.706808437120061,"low","low"
"2536",55.56,13.751,NA,0.2,2021-03-08,"MOZ","Africa","Mozambique",0.1761,32163045,0.699491640089087,"low","low"
"2537",55.56,8.053,NA,0.12,2021-03-15,"MOZ","Africa","Mozambique",0.1504,32163045,0.714297322860792,"low","low"
"2538",55.56,7.951,NA,0.098,2021-03-22,"MOZ","Africa","Mozambique",0.1521,32163045,0.714901727961819,"low","low"
"2539",55.56,3.958,NA,0.076,2021-03-29,"MOZ","Africa","Mozambique",0.0775,32163045,0.779997648399015,"low","low"
"2540",55.56,4.575,NA,0.08,2021-04-05,"MOZ","Africa","Mozambique",0.0909,32163045,0.762850733584131,"low","low"
"2541",55.56,2.51,NA,0.04,2021-04-12,"MOZ","Africa","Mozambique",0.0727,32163045,0.71137770367893,"low","low"
"2542",65.74,1.937,NA,0.04,2021-04-19,"MOZ","Africa","Mozambique",0.057,32163045,0.731768204506066,"low","low"
"2543",65.74,2.163,NA,0.04,2021-04-26,"MOZ","Africa","Mozambique",0.0569,32163045,0.704718091292135,"low","low"
"2544",44.44,1.266,NA,0.027,2021-05-03,"MOZ","Africa","Mozambique",0.0345,32163045,0.74277425210084,"low","low"
"2545",55.56,1.257,NA,0.044,2021-05-10,"MOZ","Africa","Mozambique",0.0389,32163045,0.694677915812918,"low","low"
"2546",51.85,0.799,NA,0.013,2021-05-17,"MOZ","Africa","Mozambique",0.0202,32163045,0.804623926093305,"low","low"
"2547",51.85,0.635,NA,0.013,2021-05-24,"MOZ","Africa","Mozambique",0.017,32163045,0.810699617717004,"low","low"
"2548",51.85,0.839,0.99,0.022,2021-05-31,"MOZ","Africa","Mozambique",0.0243,32163045,0.748167559929495,"low","low"
"2549",51.85,1.555,NA,0.009,2021-06-07,"MOZ","Africa","Mozambique",0.0469,32163045,0.752048728765572,"low","low"
"2550",56.48,1.879,NA,0.013,2021-06-14,"MOZ","Africa","Mozambique",0.0548,32163045,0.730773973933649,"low","low"
"2551",56.48,4.482,NA,0.031,2021-06-21,"MOZ","Africa","Mozambique",0.1109,32163045,0.750416041551247,"low","low"
"2552",53.7,12.637,NA,0.093,2021-06-28,"MOZ","Africa","Mozambique",0.1778,32163045,0.76841152791381,"low","low"
"2553",56.48,24.278,1.1,0.191,2021-07-05,"MOZ","Africa","Mozambique",0.2738,32163045,0.796941534936138,"low","low"
"2554",56.48,42.937,NA,0.373,2021-07-12,"MOZ","Africa","Mozambique",0.3386,32163045,0.795077867293626,"average","average"
"2555",56.48,45.438,1.16,0.631,2021-07-19,"MOZ","Africa","Mozambique",0.3306,32163045,0.793691770316804,"average","average"
"2556",56.48,48.583,1.16,0.751,2021-07-26,"MOZ","Africa","Mozambique",0.3231,32163045,0.817151194671403,"average","average"
"2557",53.7,58.803,NA,0.764,2021-08-02,"MOZ","Africa","Mozambique",0.3353,32163045,0.823992712470214,"average","average"
"2558",48.15,36.488,2.82,0.662,2021-08-09,"MOZ","Africa","Mozambique",0.2516,32163045,0.796794955298013,"average","average"
"2559",48.15,26.033,2.85,0.457,2021-08-16,"MOZ","Africa","Mozambique",0.2154,32163045,0.824986781776417,"average","average"
"2560",48.15,18.162,NA,0.342,2021-08-23,"MOZ","Africa","Mozambique",0.1792,32163045,0.680651663896584,"average","low"
"2561",48.15,12.996,NA,0.2,2021-08-30,"MOZ","Africa","Mozambique",0.1564,32163045,0.702782304904051,"low","low"
"2562",48.15,5.352,NA,0.058,2021-09-13,"MOZ","Africa","Mozambique",0.0934,32163045,0.790815111627907,"low","low"
"2563",48.15,3.589,NA,0.04,2021-09-20,"MOZ","Africa","Mozambique",0.0656,32163045,0.775067150224215,"low","low"
"2564",75.93,19.471,NA,0.451,2020-12-21,"MMR","Asia","Myanmar",0.0476,54806014,0.862823711187341,"average","low"
"2565",75.93,14.472,NA,0.399,2020-12-28,"MMR","Asia","Myanmar",0.0307,54806014,0.874261808550443,"average","low"
"2566",75.93,11.472,NA,0.328,2021-01-04,"MMR","Asia","Myanmar",0.0404,54806014,0.854785536776636,"average","low"
"2567",75.93,11.081,NA,0.297,2021-01-11,"MMR","Asia","Myanmar",0.0323,54806014,0.855420676783603,"low","low"
"2568",75.93,9.407,NA,0.3,2021-01-18,"MMR","Asia","Myanmar",0.0266,54806014,0.8285775589467,"low","low"
"2569",70.37,8.242,NA,0.25,2021-01-25,"MMR","Asia","Myanmar",0.0234,54806014,0.860604227181186,"low","low"
"2570",70.37,6.248,NA,0.18,2021-02-01,"MMR","Asia","Myanmar",0.0213,54806014,0.854066709863653,"low","low"
"2571",70.37,2.797,NA,0.102,2021-02-08,"MMR","Asia","Myanmar",0.0164,54806014,0.807802693914081,"low","low"
"2572",70.37,0.547,NA,0.034,2021-02-15,"MMR","Asia","Myanmar",0.0175,54806014,0.814092023398329,"low","low"
"2573",70.37,0.323,NA,0.018,2021-02-22,"MMR","Asia","Myanmar",0.0174,54806014,0.802209065229408,"low","low"
"2574",77.31,0.404,NA,0.005,2021-03-01,"MMR","Asia","Myanmar",0.0183,54806014,0.781425567143258,"low","low"
"2575",77.31,0.336,NA,0.003,2021-03-08,"MMR","Asia","Myanmar",0.013,54806014,0.761130600976731,"low","low"
"2576",77.78,0.266,NA,0.005,2021-03-15,"MMR","Asia","Myanmar",0.0103,54806014,0.720452601851852,"low","low"
"2577",77.78,0.258,NA,0.005,2021-03-22,"MMR","Asia","Myanmar",0.01,54806014,0.683987069101678,"low","low"
"2578",75.93,0.383,NA,0.005,2021-03-29,"MMR","Asia","Myanmar",0.0148,54806014,0.602823374173869,"low","low"
"2579",75.93,0.308,NA,0,2021-04-05,"MMR","Asia","Myanmar",0.0119,54806014,0.594667552833078,"low","low"
"2580",75.93,0.222,NA,0,2021-04-12,"MMR","Asia","Myanmar",0.0086,54806014,0.548620601774273,"low","low"
"2581",81.48,0.125,NA,0,2021-04-19,"MMR","Asia","Myanmar",0.0048,54806014,0.581896951625694,"low","low"
"2582",72.22,0.203,NA,0.003,2021-04-26,"MMR","Asia","Myanmar",0.0079,54806014,0.588285839127219,"low","low"
"2583",72.22,0.313,NA,0.005,2021-05-03,"MMR","Asia","Myanmar",0.0121,54806014,0.590151788084195,"low","low"
"2584",72.22,0.315,NA,0.003,2021-05-10,"MMR","Asia","Myanmar",0.012,54806014,0.581813834795879,"low","low"
"2585",72.22,0.349,NA,0.008,2021-05-17,"MMR","Asia","Myanmar",0.0121,54806014,0.606143854064597,"low","low"
"2586",72.22,0.43,NA,0.008,2021-05-24,"MMR","Asia","Myanmar",0.0192,54806014,0.6372492416,"low","low"
"2587",72.22,0.957,NA,0.003,2021-05-31,"MMR","Asia","Myanmar",0.0375,54806014,0.641056443271768,"low","low"
"2588",72.22,2.156,NA,0.026,2021-06-07,"MMR","Asia","Myanmar",0.0712,54806014,0.622129487125369,"low","low"
"2589",68.52,3.571,NA,0.055,2021-06-14,"MMR","Asia","Myanmar",0.076,54806014,0.635494193770373,"low","low"
"2590",68.52,7.275,NA,0.044,2021-06-21,"MMR","Asia","Myanmar",0.0975,54806014,0.6688203203125,"low","low"
"2591",68.52,15.035,NA,0.115,2021-06-28,"MMR","Asia","Myanmar",0.1498,54806014,0.669369480069702,"low","low"
"2592",69.91,36.464,NA,0.396,2021-07-05,"MMR","Asia","Myanmar",0.2145,54806014,0.696883630763116,"average","average"
"2593",69.91,75.208,NA,1.215,2021-07-12,"MMR","Asia","Myanmar",0.2948,54806014,0.701634848903406,"average","average"
"2594",69.91,97.703,NA,3.529,2021-07-19,"MMR","Asia","Myanmar",0.3581,54806014,0.727254621344196,"high","average"
"2595",66.2,102.817,NA,5.802,2021-07-26,"MMR","Asia","Myanmar",0.3826,54806014,0.764194146802067,"high","average"
"2596",66.2,83.93,NA,6.657,2021-08-02,"MMR","Asia","Myanmar",0.3469,54806014,0.774981412048193,"high","average"
"2597",66.2,69.786,NA,5.091,2021-08-09,"MMR","Asia","Myanmar",0.3045,54806014,0.750739652100622,"high","average"
"2598",66.2,62.188,NA,3.73,2021-08-16,"MMR","Asia","Myanmar",0.2698,54806014,0.768316765967223,"high","average"
"2599",66.2,49.228,NA,2.747,2021-08-23,"MMR","Asia","Myanmar",0.2405,54806014,0.77808735051922,"high","average"
"2600",66.2,52.163,NA,2.054,2021-08-30,"MMR","Asia","Myanmar",0.1282,54806014,0.777359679457721,"high","average"
"2601",66.2,57.574,NA,1.819,2021-09-06,"MMR","Asia","Myanmar",0.1035,54806014,0.768634384379358,"average","average"
"2602",66.2,42.057,NA,1.647,2021-09-13,"MMR","Asia","Myanmar",0.0939,54806014,0.780540956022945,"average","average"
"2603",66.2,36.628,10.09,1.335,2021-09-20,"MMR","Asia","Myanmar",0.0939,54806014,0.778493220567376,"average","average"
"2604",66.2,29.397,NA,1.183,2021-09-27,"MMR","Asia","Myanmar",0.0846,54806014,0.676459352688172,"average","average"
"2605",71.3,26.968,NA,0.881,2021-10-04,"MMR","Asia","Myanmar",0.0782,54806014,0.655314740812918,"average","average"
"2606",71.3,26.238,NA,0.628,2021-10-11,"MMR","Asia","Myanmar",0.079,54806014,0.633415352860286,"average","average"
"2607",90.74,23.53,NA,0.589,2021-10-18,"MMR","Asia","Myanmar",0.0746,54806014,0.637389227755846,"average","low"
"2608",90.74,15.898,NA,0.448,2021-10-25,"MMR","Asia","Myanmar",0.0552,54806014,0.697088072535211,"average","low"
"2609",85.19,15.577,NA,0.401,2021-11-01,"MMR","Asia","Myanmar",0.045,54806014,0.653359553122757,"average","low"
"2610",85.19,17.894,NA,0.326,2021-11-08,"MMR","Asia","Myanmar",0.0528,54806014,0.641638110702464,"average","low"
"2611",67.59,16.023,NA,0.279,2021-11-15,"MMR","Asia","Myanmar",0.0472,54806014,0.640426969789842,"low","low"
"2612",60.19,25.37,NA,0.38,2020-12-21,"NPL","Asia","Nepal",0.1284,29674920,0.761978379506641,"average","low"
"2613",60.19,20.826,NA,0.178,2020-12-28,"NPL","Asia","Nepal",0.1147,29674920,0.765315319216884,"low","low"
"2614",60.19,16.474,NA,0.255,2021-01-04,"NPL","Asia","Nepal",0.0908,29674920,0.768118897283241,"low","low"
"2615",60.19,14.471,NA,0.202,2021-01-11,"NPL","Asia","Nepal",0.0868,29674920,0.761735874456563,"low","low"
"2616",60.19,11.438,NA,0.183,2021-01-18,"NPL","Asia","Nepal",0.0814,29674920,0.744548985691331,"low","low"
"2617",57.41,10.326,NA,0.221,2021-01-25,"NPL","Asia","Nepal",0.0684,29674920,0.718360743154219,"low","low"
"2618",57.41,6.398,0.38,0.087,2021-02-01,"NPL","Asia","Nepal",0.0491,29674920,0.712227639159503,"low","low"
"2619",57.41,4.511,NA,0.077,2021-02-08,"NPL","Asia","Nepal",0.0434,29674920,0.691612647611884,"low","low"
"2620",52.78,3.779,NA,0.048,2021-02-15,"NPL","Asia","Nepal",0.0329,29674920,0.687353725497666,"low","low"
"2621",52.78,3.447,NA,0.029,2021-02-22,"NPL","Asia","Nepal",0.0315,29674920,0.727052853035144,"low","low"
"2622",52.78,3.177,NA,3.447,2021-03-01,"NPL","Asia","Nepal",0.0291,29674920,0.733337137358137,"high","low"
"2623",29.63,2.86,NA,1.126,2021-03-08,"NPL","Asia","Nepal",0.019,29674920,0.740744654480037,"average","low"
"2624",29.63,2.407,NA,0.014,2021-03-15,"NPL","Asia","Nepal",0.0233,29674920,0.758304447280799,"low","low"
"2625",29.63,3.591,NA,0.024,2021-03-22,"NPL","Asia","Nepal",0.0335,29674920,0.710262959548953,"low","low"
"2626",29.63,4.448,NA,0.039,2021-03-29,"NPL","Asia","Nepal",0.0397,29674920,0.69686136795758,"low","low"
"2627",29.63,5.921,5.73,0.043,2021-04-05,"NPL","Asia","Nepal",0.0481,29674920,0.712295388010794,"low","low"
"2628",29.63,11.14,NA,0.082,2021-04-12,"NPL","Asia","Nepal",0.0843,29674920,0.725757080864615,"low","low"
"2629",30.56,25.88,6.53,0.183,2021-04-19,"NPL","Asia","Nepal",0.1527,29674920,0.740257177180685,"low","average"
"2630",30.56,85.021,6.8,0.409,2021-04-26,"NPL","Asia","Nepal",0.2721,29674920,0.776898613461893,"average","average"
"2631",91.67,191.874,NA,0.895,2021-05-03,"NPL","Asia","Nepal",0.3842,29674920,0.787687076732281,"average","high"
"2632",94.44,290.654,NA,2.393,2021-05-10,"NPL","Asia","Nepal",0.461,29674920,0.801373172084519,"high","high"
"2633",94.44,290.885,NA,6.528,2021-05-17,"NPL","Asia","Nepal",0.4299,29674920,0.836890348796657,"high","high"
"2634",94.44,270.758,7.12,6.335,2021-05-24,"NPL","Asia","Nepal",0.3916,29674920,0.87728121563225,"high","high"
"2635",97.22,196.611,NA,4.116,2021-05-31,"NPL","Asia","Nepal",0.3372,29674920,0.876420789991479,"high","high"
"2636",94.44,145.346,NA,2.908,2021-06-07,"NPL","Asia","Nepal",0.3092,29674920,0.87872223865286,"high","high"
"2637",80.56,91.597,NA,2.287,2021-06-14,"NPL","Asia","Nepal",0.2754,29674920,0.840411457987299,"high","average"
"2638",80.56,58.342,NA,1.478,2021-06-21,"NPL","Asia","Nepal",0.2345,29674920,0.849419479796865,"average","average"
"2639",80.56,60.407,8.72,1.343,2021-06-28,"NPL","Asia","Nepal",0.2331,29674920,0.88272688608871,"average","average"
"2640",58.33,53.816,8.8,0.948,2021-07-05,"NPL","Asia","Nepal",0.2412,29674920,0.85643392732428,"average","average"
"2641",58.33,51.857,8.8,0.732,2021-07-12,"NPL","Asia","Nepal",0.2286,29674920,0.880116987835633,"average","average"
"2642",58.33,55.901,NA,0.876,2021-07-19,"NPL","Asia","Nepal",0.2117,29674920,0.873510843310935,"average","average"
"2643",64.81,68.341,11.47,0.751,2021-07-26,"NPL","Asia","Nepal",0.1937,29674920,0.88363086912807,"average","average"
"2644",64.81,80.405,14.03,0.77,2021-08-02,"NPL","Asia","Nepal",0.2347,29674920,0.904484686070686,"average","average"
"2645",64.81,85.869,15.25,1.045,2021-08-09,"NPL","Asia","Nepal",0.2488,29674920,0.876160791496672,"average","average"
"2646",70.37,83.534,15.9,1.021,2021-08-16,"NPL","Asia","Nepal",0.2361,29674920,0.884306874545013,"average","average"
"2647",70.37,68.085,16.66,0.992,2021-08-23,"NPL","Asia","Nepal",0.1972,29674920,0.82285446447247,"average","average"
"2648",70.37,58.457,17.92,0.948,2021-08-30,"NPL","Asia","Nepal",0.1822,29674920,0.80529437540107,"average","average"
"2649",52.31,46.384,18.78,0.616,2021-09-06,"NPL","Asia","Nepal",0.1513,29674920,0.818311667834891,"average","average"
"2650",52.31,36.361,19.66,0.515,2021-09-13,"NPL","Asia","Nepal",0.1164,29674920,0.847541009552757,"average","average"
"2651",52.31,34.801,NA,0.4,2021-09-20,"NPL","Asia","Nepal",0.1043,29674920,0.84388951754386,"average","average"
"2652",52.31,32.861,22.89,0.265,2021-09-27,"NPL","Asia","Nepal",0.0967,29674920,0.793054676683938,"low","average"
"2653",52.31,27.137,26.3,0.342,2021-10-04,"NPL","Asia","Nepal",0.0947,29674920,0.730884909210526,"average","average"
"2654",46.3,23.382,28.03,0.332,2021-10-11,"NPL","Asia","Nepal",0.0782,29674920,0.764502856573705,"average","low"
